iter	Focal:focal_alpha=0.5;focal_gamma=2.0
1242	0.03431203877
1243	0.03430680551
1244	0.03430105702
1245	0.03429222206
1246	0.03428448855
1247	0.03427567377
1248	0.03426855313
1249	0.03426149994
1250	0.03424973571
1251	0.03424192562
1252	0.03423619088
1253	0.0342280589
1254	0.03421656666
1255	0.03420620699
1256	0.03419620696
1257	0.03418744159
1258	0.03417628511
1259	0.03416783386
1260	0.03415975318
1261	0.03414890481
1262	0.03414121455
1263	0.0341354405
1264	0.03413031296
1265	0.03412192972
1266	0.03411440083
1267	0.03410649505
1268	0.03409657694
1269	0.03408867515
1270	0.03407998166
1271	0.03407496499
1272	0.03406371803
1273	0.03405606954
1274	0.03404599838
1275	0.03404047916
1276	0.03403504532
1277	0.03402341187
1278	0.03401235908
1279	0.03400724107
1280	0.0340014435
1281	0.03399022154
1282	0.03397827867
1283	0.03397105729
1284	0.03396265291
1285	0.03395489039
1286	0.03394664929
1287	0.03393597036
1288	0.03392859202
1289	0.03391946185
1290	0.03391188013
1291	0.03389890094
1292	0.03388971022
1293	0.03387836771
1294	0.03387065856
1295	0.03386203579
1296	0.03385461061
1297	0.03384418644
1298	0.0338343203
1299	0.03382617883
1300	0.03381636232
1301	0.03380655881
1302	0.03380119798
1303	0.03379629852
1304	0.03379033991
1305	0.03378317002
1306	0.03377362841
1307	0.03376554328
1308	0.03375775372
1309	0.03375120371
1310	0.03374587182
1311	0.03373318043
1312	0.0337255532
1313	0.03371496868
1314	0.03370568222
1315	0.03369837836
1316	0.03369086509
1317	0.03368528119
1318	0.03367317249
1319	0.03366355749
1320	0.03365859703
1321	0.03365055223
1322	0.03364035045
1323	0.03363487177
1324	0.0336240054
1325	0.0336141614
1326	0.03360285862
1327	0.03359401062
1328	0.03358610182
1329	0.03357835282
1330	0.03357098091
1331	0.03356297445
1332	0.03355505508
1333	0.03354788977
1334	0.03354037272
1335	0.03352853926
1336	0.03352068777
1337	0.03351295524
1338	0.03350275492
1339	0.03349323774
1340	0.03348437745
1341	0.03347794892
1342	0.03347265673
1343	0.03346248984
1344	0.03345466046
1345	0.03344691608
1346	0.03343931382
1347	0.03343012821
1348	0.03342090304
1349	0.03340935555
1350	0.03339994865
1351	0.03338655962
1352	0.03338133079
1353	0.03337506388
1354	0.0333682043
1355	0.0333601258
1356	0.03335399063
1357	0.03334767331
1358	0.03333777914
1359	0.03332749567
1360	0.03332198598
1361	0.03331731037
1362	0.03330980517
1363	0.03330012164
1364	0.03329052035
1365	0.03328299935
1366	0.03327535703
1367	0.03326303589
1368	0.03325579938
1369	0.03324908488
1370	0.03323970071
1371	0.03322794812
1372	0.03322292543
1373	0.03321357201
1374	0.03320667137
1375	0.03319904161
1376	0.0331912202
1377	0.03318203794
1378	0.03317474282
1379	0.03316729191
1380	0.0331603674
1381	0.0331496441
1382	0.03314363901
1383	0.03313618302
1384	0.03313140346
1385	0.03312509314
1386	0.0331157996
1387	0.033108298
1388	0.03310097294
1389	0.03309164191
1390	0.03308349
1391	0.03307589635
1392	0.03306823265
1393	0.033057381
1394	0.03304834079
1395	0.03304086945
1396	0.03303350578
1397	0.03302155879
1398	0.03301458908
1399	0.03300679548
1400	0.03300168619
1401	0.03299123957
1402	0.03298088969
1403	0.03297046714
1404	0.03296264457
1405	0.03295594801
1406	0.03294915585
1407	0.03293858748
1408	0.03293225651
1409	0.03292698017
1410	0.03291979853
1411	0.03290874152
1412	0.03290004922
1413	0.03288960067
1414	0.03287840746
1415	0.03287270711
1416	0.03286551376
1417	0.03285789883
1418	0.03285118439
1419	0.03284630003
1420	0.03284073877
1421	0.0328319324
1422	0.03282398095
1423	0.03281237904
1424	0.03280447379
1425	0.0327949092
1426	0.03278543312
1427	0.03277856279
1428	0.03276833888
1429	0.0327613013
1430	0.03275104411
1431	0.03274379469
1432	0.03273637621
1433	0.03272919416
1434	0.03272022845
1435	0.03271330909
1436	0.03270550269
1437	0.03269652345
1438	0.0326861734
1439	0.0326777619
1440	0.03266898082
1441	0.03266215305
1442	0.03265046813
1443	0.03264386842
1444	0.0326364042
1445	0.03262704322
1446	0.03261701253
1447	0.03260631855
1448	0.03259618517
1449	0.03258935578
1450	0.03258172337
1451	0.03257311591
1452	0.03256265698
1453	0.03255573082
1454	0.03254793921
1455	0.03253655674
1456	0.03252430918
1457	0.03251731428
1458	0.03251269179
1459	0.03250562608
1460	0.03250027645
1461	0.03248933471
1462	0.03248065823
1463	0.03247545511
1464	0.03247013739
1465	0.03246198449
1466	0.03245262598
1467	0.03244360808
1468	0.0324369489
1469	0.03242964611
1470	0.0324198533
1471	0.03241415133
1472	0.03240426373
1473	0.03239908345
1474	0.03239423313
1475	0.03238649304
1476	0.03237901199
1477	0.03236926884
1478	0.03236179484
1479	0.03235600488
1480	0.03234950162
1481	0.03234202169
1482	0.03233643454
1483	0.03232978159
1484	0.03232251519
1485	0.03231455941
1486	0.03230321736
1487	0.03229484666
1488	0.03228527381
1489	0.03227779795
1490	0.03227108075
1491	0.03226450416
1492	0.03225953995
1493	0.03225238626
1494	0.03224597929
